Run,Event,Type1,E1,px1 ,py1,pz1,pt1,eta1,phi1,Q1,Type2,E2,px2,py2,pz2,pt2,eta2,phi2,Q2,M
148864,314797961,G,18.5756,2.95873,3.65137,17.9709,4.69963,2.05109,0.889802,1,G,9.55446,3.21958,-3.45944,8.3032,4.72582,1.32936,-0.821294,-1,7.92216
148864,314919521,G,6.99282,-4.25511,-4.67718,2.98435,6.32313,0.456004,-2.30898,1,G,6.39137,-4.54756,0.798077,-4.41828,4.61706,-0.850601,2.96787,-1,9.19488
148864,314918121,G,8.76984,-0.164711,4.33248,-7.62243,4.33561,-1.32991,1.6088,1,T,4.85587,-1.58561,-4.22223,1.79637,4.51014,0.388453,-1.93004,-1,12.1919
148864,314930473,G,8.11529,-3.3038,-7.39741,0.458364,8.10165,0.0565465,-1.99083,-1,G,11.3155,7.39335,3.40718,-7.85873,8.14067,-0.856671,0.431835,-1,17.0337
148864,314938073,G,9.11827,1.55741,3.96039,8.06359,4.25561,1.39558,1.19612,-1,G,6.18285,2.4088,3.58508,4.42281,4.31916,0.898242,0.979182,1,2.35561
148864,314955657,G,5.46305,-3.09959,-4.49371,-0.181278,5.45902,-0.0332009,-2.17462,-1,G,5.46605,2.34588,4.71215,1.46939,5.26379,0.275646,1.10888,1,10.8245
148864,314951097,G,19.2948,-11.4822,3.50776,-15.104,12.0061,-1.0526,2.8451,-1,T,7.07837,-3.69359,2.51359,-5.48921,4.46774,-1.03417,2.54406,-1,2.21355
148864,314991745,G,18.0675,-16.1318,8.1333,0.188915,18.0662,0.0104566,2.67461,1,G,4.54379,0.451311,-4.51743,-0.154941,4.53991,-0.0341221,-1.47122,-1,15.8844
148864,314976913,G,30.9978,-30.3831,-6.05273,-1.04015,30.9802,-0.0335685,-2.94495,-1,G,13.6351,-12.8184,-3.34743,3.22333,13.2482,0.240964,-2.88615,1,5.70959
148864,315125369,G,6.09649,1.10705,-5.96619,0.578837,6.06803,0.0952472,-1.38733,1,G,7.00242,6.37698,2.85675,-0.44254,6.98762,-0.0632898,0.421172,-1,10.29
148864,315127097,G,7.8747,2.2967,-2.43139,-7.12834,3.34462,-1.50085,-0.813877,1,G,5.18381,0.181998,5.04045,-1.19227,5.04373,-0.23424,1.5347,-1,9.39899
148864,315141761,G,8.39247,1.7816,3.09975,7.59209,3.57527,1.49754,1.04915,-1,G,6.4949,3.61039,1.11567,5.28138,3.77884,1.1366,0.299709,1,3.0107
148864,315215057,G,21.4603,7.35973,-1.78043,-20.0798,7.57202,-1.70219,-0.237355,-1,G,8.2057,-4.48594,-2.34308,-6.45823,5.06099,-1.06378,-2.66025,1,12.2696
148864,315198273,G,27.6386,6.70462,-0.218581,26.812,6.70818,2.09396,-0.03259,1,G,13.1362,-8.07366,8.50147,-5.92367,11.7243,-0.4859,2.33039,1,33.9968
148864,315231297,G,11.2926,2.4102,6.1114,-9.18442,6.5695,-1.13684,1.19515,1,G,4.97097,4.40878,2.25855,0.401266,4.95362,0.0809162,0.473428,1,8.41461
148864,315295913,G,48.5434,-10.2695,0.120257,-47.4445,10.2702,-2.23497,3.12988,-1,G,5.11901,-0.787422,-3.57281,3.57883,3.65855,0.865881,-1.78772,-1,28.6581
148864,315299865,G,52.322,3.9996,-9.91681,51.2176,10.693,2.27036,-1.18744,1,G,15.4691,8.23313,2.61082,12.8328,8.63718,1.18684,0.307081,-1,17.0342
148864,315306057,G,6.80248,-3.95568,-2.06354,-5.1339,4.46157,-0.98402,-2.66076,-1,G,8.02501,-6.1276,-3.80014,-3.52151,7.21031,-0.470812,-2.58648,1,2.98041
148864,314262762,G,5.55461,-3.27733,3.72356,2.49733,4.96043,0.484297,2.29254,1,G,7.30118,2.81949,-6.7327,-0.131807,7.29923,-0.0180567,-1.17421,1,12.2642
148864,314276098,G,16.5546,6.23885,-6.96371,-13.6612,9.34968,-1.17301,-0.840246,-1,T,4.34032,1.1105,-0.299684,-4.18381,1.15023,-2.00279,-0.263586,1,3.37423
148864,314283706,G,7.85472,3.36821,0.361007,-7.08593,3.3875,-1.48395,0.106773,-1,G,12.4528,11.4521,1.48078,-4.66018,11.5475,-0.393346,0.128589,-1,7.16869
148864,314296402,G,6.56366,-3.18694,-0.118165,-5.73584,3.18913,-1.34974,-3.10453,1,G,14.9058,3.50992,-2.78717,14.2156,4.48195,1.8714,-0.671122,1,19.506
148864,314309506,G,15.24,-2.10679,-3.65998,14.6428,4.22303,1.95671,-2.0931,-1,G,13.6745,-4.12763,-1.42385,12.9583,4.36631,1.80821,-2.80942,1,3.08476
148864,314364642,G,7.3933,3.68596,5.84715,2.62187,6.91198,0.370768,1.00833,-1,G,4.4517,1.47793,4.17772,-0.410847,4.43144,-0.0925795,1.23077,1,2.87252
148864,314405026,G,5.32935,3.51571,-3.69161,-1.55001,5.09786,-0.299551,-0.8098,-1,T,8.71983,2.91308,-2.10378,7.94433,3.59332,1.53415,-0.625459,-1,9.03195
148864,314459090,G,24.141,3.27546,6.5294,-23.009,7.30491,-1.86478,1.10583,-1,G,6.87326,2.80039,1.46869,-6.10174,3.16216,-1.41171,0.483024,1,3.68269
148864,314491226,G,12.6128,-2.40201,-2.00266,-12.2185,3.12734,-2.0719,-2.44661,1,G,19.4778,-3.61188,1.24404,-19.0993,3.82012,-2.31237,2.80989,-1,3.50226
148864,314507810,G,16.4591,9.17798,-13.6379,0.814021,16.4386,0.0494986,-0.978439,1,T,3.56919,-0.98404,-3.37709,0.595759,3.51754,0.168569,-1.85433,-1,6.51874
148864,314563514,G,28.4549,-10.7289,-8.75284,24.8585,13.8464,1.34816,-2.45728,-1,T,5.30907,-0.253866,1.82327,4.97859,1.84086,1.72061,1.70914,-1,9.00609
148864,314573018,G,14.8909,-14.2653,-4.01382,1.45482,14.8193,0.0980138,-2.86732,-1,T,4.2222,1.2295,-3.92961,0.928583,4.11746,0.223654,-1.26756,1,11.2516
148864,314611194,G,8.95345,-4.29951,2.42516,-7.469,4.93631,-1.20199,2.62802,-1,G,12.1498,7.25888,-7.42336,-6.30948,10.3826,-0.575416,-0.796601,1,14.8917
148864,314645090,G,8.69462,-4.97681,2.78051,-6.56395,5.70087,-0.98448,2.6321,1,G,8.93473,2.89034,-5.40184,6.50264,6.1265,0.924128,-1.07949,-1,17.308
148864,314650546,G,22.8715,-0.595374,11.1598,19.9549,11.1757,1.34341,1.6241,1,G,19.364,-7.11442,3.99053,17.5617,8.15717,1.51,2.63041,-1,9.34697
148864,314660338,G,7.77049,2.47417,-1.70768,-7.16462,3.00627,-1.60297,-0.60412,1,G,26.554,-14.2046,22.3388,-2.07591,26.4725,-0.0783375,2.13717,-1,23.0116
148864,314662570,G,11.0029,-1.49167,-3.03748,-10.469,3.38398,-1.84767,-2.02729,1,G,6.41711,-0.669925,2.99853,-5.63278,3.07245,-1.36651,1.7906,-1,6.28597
148864,314676714,G,31.1541,10.484,-1.67298,29.2891,10.6166,1.73928,-0.15824,-1,T,2.96081,0.511178,0.837751,2.79144,0.981391,1.76805,1.02293,1,3.61557
148864,314697722,G,11.901,5.65851,-1.13326,10.4077,5.77088,1.35213,-0.19766,1,G,9.18421,3.83712,0.948407,8.28948,3.95259,1.48629,0.24231,-1,2.19117
148864,314715346,G,7.93097,0.826931,3.59245,-7.02137,3.68639,-1.40017,1.34455,-1,G,7.58097,3.25189,4.41442,-5.23432,5.48287,-0.848952,0.935893,1,3.10995
148864,314744042,G,4.2718,-4.1144,1.11632,0.250296,4.26315,0.058678,2.87665,1,G,5.78384,-0.390917,-4.95412,2.95727,4.96952,0.564603,-1.64954,-1,7.46999
148864,314753586,G,15.7106,-0.212173,3.07577,15.4048,3.08308,2.31176,1.63967,-1,G,7.74086,-1.72004,-3.25149,6.81022,3.67841,1.37513,-2.05738,1,7.25961
148864,314753410,G,7.53963,-2.82858,6.96281,-0.594357,7.51542,-0.0790028,1.95667,-1,T,5.75142,-1.353,5.42136,1.35866,5.58764,0.240821,1.81537,-1,2.28357
148864,314790946,G,20.7063,1.30907,3.44277,20.3758,3.68325,2.41177,1.20744,-1,G,5.60187,-4.15431,-0.790394,3.67244,4.22883,0.785215,-2.95358,1,9.93336
148864,314806874,G,6.23492,2.22061,3.75781,-4.45093,4.36489,-0.895244,1.03707,-1,G,5.46481,2.65831,4.56535,-1.39428,5.2829,-0.260951,1.04351,1,3.10458
148864,314808162,G,8.91339,1.46324,6.619,5.78663,6.77881,0.774005,1.35323,-1,T,2.97562,-0.738891,0.670841,-2.80128,0.997992,-1.75555,2.40443,1,8.87523
148864,314817242,G,13.1698,4.09435,2.44102,-12.2764,4.76679,-1.67488,0.537615,-1,G,14.3579,-1.77928,-2.74172,13.9805,3.26847,2.15988,-2.14644,-1,27.3755
148864,314822762,G,22.2895,-10.1412,-5.38947,19.1029,11.4844,1.28211,-2.65311,-1,T,4.84863,-0.158714,1.17151,4.70111,1.18221,2.08901,1.70545,-1,6.78
148864,314847474,G,11.6781,-1.44159,-2.43094,11.3305,2.82624,2.0969,-2.10607,1,G,39.3997,4.75407,12.972,36.8979,13.8158,1.70883,1.21951,-1,12.6841
148864,314855034,G,10.9976,-5.8189,-1.06432,-9.27062,5.91543,-1.23147,-2.96069,-1,G,8.96429,-5.03006,-2.58091,-6.95591,5.65355,-1.03527,-2.66752,-1,2.04703
148864,314939042,G,6.88778,2.63198,5.86345,-2.47448,6.42708,-0.37608,1.14887,1,G,3.8604,-3.07439,-1.6864,1.61114,3.50654,0.444667,-2.63988,-1,9.85569
148864,314934186,G,8.5671,-1.40865,-2.19323,8.16024,2.60664,1.85895,-2.14172,1,T,5.83507,-1.66862,0.366391,5.57838,1.70838,1.89917,2.92545,-1,2.42196
148864,314976026,G,16.5026,-3.3899,-1.25119,16.1017,3.61343,2.19978,-2.78801,1,G,22.896,0.358989,4.52576,22.4411,4.53998,2.3012,1.49164,-1,6.83985
148864,314969122,G,17.8244,-4.48107,-7.00116,15.7671,8.31242,1.39651,-2.14014,-1,T,34.0802,6.36525,-11.3305,31.5049,12.996,1.61871,-1.05895,1,10.9478
148864,315019746,G,34.3639,-2.8699,6.23179,33.6719,6.86087,2.2942,2.00237,1,G,5.41453,3.81624,3.38094,-1.81975,5.09847,-0.349747,0.724991,-1,21.7822
148864,315074610,G,6.39943,-2.31597,-5.95878,0.265948,6.39303,0.0415877,-1.94149,-1,T,2.9688,-0.905969,0.572483,2.7666,1.07169,1.67709,2.57805,1,6.25893
148864,315092890,G,6.32623,4.20525,-1.40806,4.51035,4.43472,0.893381,-0.323101,-1,G,11.0182,5.27357,-6.51181,7.15369,8.37939,0.774073,-0.890079,1,3.49384
148864,315100058,G,42.1659,9.37632,-4.17593,-40.8974,10.2642,-2.09094,-0.418997,1,T,5.95163,0.38001,-2.46804,-5.4014,2.49712,-1.51426,-1.41802,-1,5.69109
148864,315163354,G,17.4301,-6.83772,12.1689,10.4385,13.9584,0.691411,2.08273,1,T,4.05808,1.19519,0.0620871,-3.87615,1.1968,-1.89136,0.0519008,-1,15.4027
148864,315177386,G,7.79881,-4.64251,-0.753126,-6.22015,4.7032,-1.09212,-2.98077,1,G,7.31084,-5.80656,4.22248,-1.37542,7.17952,-0.190422,2.51285,-1,7.02778
148864,315185218,G,8.86623,-4.38392,0.801843,-7.66402,4.45664,-1.31076,2.96069,1,G,10.1899,-7.44375,1.86503,-6.70343,7.67383,-0.789072,2.8961,-1,3.11579
148864,315267610,G,32.052,-9.53496,2.05918,-30.5314,9.75478,-1.85874,2.9289,1,T,2.87815,-0.0291823,0.857339,-2.7453,0.857836,-1.87994,1.60482,-1,3.57773
148864,315302778,G,7.26128,2.53256,0.952823,-6.73746,2.70587,-1.64349,0.359848,-1,T,4.85478,-0.940815,1.88938,-4.37067,2.11066,-1.47484,2.0328,1,3.57722
148864,314187147,G,14.9676,-4.23481,0.789492,14.3339,4.30777,1.9172,2.95728,1,G,8.74284,3.94697,-2.83916,7.26545,4.86203,1.19161,-0.62358,-1,9.55869
148864,314230155,G,10.9975,-3.04066,0.560498,10.5534,3.09189,1.94161,2.9593,-1,G,7.41106,-0.869107,-5.99142,4.27318,6.05413,0.657435,-1.71485,-1,8.6178
148864,314234595,G,11.7745,-3.74693,-1.26191,-11.0904,3.95372,-1.75492,-2.81674,1,G,4.18748,-0.800229,3.76524,-1.64513,3.84933,-0.415337,1.78021,1,8.10241
148864,314221131,G,4.92483,-0.855704,-4.5524,-1.66919,4.63212,-0.352975,-1.7566,-1,G,17.3557,6.6061,13.5936,8.53134,15.1138,0.538124,1.11843,1,18.29
148864,314232387,G,12.6557,1.79751,2.83087,12.2028,3.35334,2.00322,1.00506,-1,T,3.71864,-0.788099,-0.30309,3.61997,0.844371,2.16211,-2.77445,-1,3.21674
148864,314263963,G,25.2486,-2.23074,5.48555,24.5441,5.92178,2.12923,1.95703,-1,T,2.8455,0.474763,0.877653,2.66272,0.997835,1.70805,1.07493,-1,2.34386
148864,314325531,G,24.9685,-5.42774,-3.85547,24.0643,6.6577,1.99671,-2.52397,-1,G,6.87436,2.98604,0.191918,6.18809,2.99221,1.47367,0.0641834,1,8.90946
148864,314346051,G,37.2653,-10.07,-8.99563,-34.7328,13.5029,-1.67374,-2.41249,-1,T,4.78781,-1.67817,-0.136284,-4.48075,1.6837,-1.70551,-3.06056,-1,3.0582
148864,314414467,G,13.8198,3.83378,7.1503,11.187,8.11324,1.12563,1.07863,-1,G,16.7124,-14.1705,-5.60159,-6.86388,15.2375,-0.436469,-2.76515,1,28.3598
148864,314485571,G,8.97116,8.63875,-2.31115,-0.707827,8.94257,-0.0790702,-0.261411,-1,T,5.27597,0.151636,1.12524,5.15127,1.13541,2.21733,1.43684,1,10.2254
148864,314538563,G,11.4848,2.71878,-2.41759,-10.8928,3.6382,-1.81655,-0.726826,1,G,17.348,-6.6651,4.90248,15.2474,8.27393,1.37105,2.50741,1,28.1179
148864,314582259,G,7.06559,-0.343337,-3.8609,-5.90652,3.87614,-1.2079,-1.65949,1,G,9.83202,2.41642,-3.34899,-8.92203,4.12974,-1.51316,-0.945762,-1,3.05993
148864,314680563,G,9.59964,3.42158,7.93776,-4.17454,8.6438,-0.465912,1.16381,1,T,6.75356,-1.55405,-1.30764,-6.44006,2.03101,-1.87114,-2.44209,1,10.3591
148864,314691403,G,21.6184,2.66997,-7.58924,20.0654,8.04521,1.64503,-1.23251,-1,T,3.05652,1.14251,0.225204,2.82402,1.1645,1.61905,0.194618,1,4.02042
148864,314696859,G,7.74059,4.58158,1.15095,-6.13106,4.72394,-1.07715,0.246119,1,G,17.6297,10.1379,7.36876,12.3983,12.533,0.873753,0.62852,1,17.7517
148864,314723211,G,14.7997,-4.84616,0.392258,-13.9779,4.86201,-1.77813,3.06083,-1,T,5.05273,-1.5595,-1.76934,4.46725,2.35852,1.39524,-2.29324,1,16.1474
148864,314788611,G,6.35281,0.567011,-3.48963,5.27712,3.5354,1.19068,-1.40972,1,G,8.89434,2.62527,-2.77198,8.03257,3.81784,1.48918,-0.812575,-1,2.43501
148864,314811611,G,4.39337,3.16928,-2.44514,-1.80762,4.00288,-0.437489,-0.657127,1,T,7.89229,-5.12493,1.60153,-5.78337,5.36934,-0.934861,2.83871,-1,9.42222
148864,314845819,G,29.5352,-2.55046,5.83828,28.8397,6.37105,2.21512,1.98266,-1,T,5.48909,-0.940563,0.346674,5.39575,1.00242,2.38486,2.78846,1,2.04845
148864,314885411,G,6.45179,-3.2828,-0.753138,5.50186,3.36808,1.26662,-2.91608,1,G,9.21495,4.40279,6.28853,-5.09647,7.6766,-0.622839,0.959982,1,14.6078
148864,314894723,G,10.3851,1.80744,1.60089,-10.1,2.41448,-2.13819,0.724872,1,G,9.82868,-2.01607,-0.477614,-9.60724,2.07187,-2.23864,-2.90898,1,4.3494
148864,314905099,G,12.1018,-2.79618,4.10751,-11.0342,4.96893,-1.53816,2.16849,1,G,4.85472,2.9,-3.79383,0.868317,4.77526,0.180849,-0.918143,1,13.5673
148864,314920291,G,11.6692,-10.9954,-2.09729,3.29573,11.1937,0.290332,-2.95311,1,G,5.94809,-4.21117,-3.78716,1.81441,5.66362,0.315121,-2.40916,-1,4.28827
148864,314947387,G,5.12639,4.16369,-2.7433,-1.18605,4.98618,-0.235679,-0.582581,1,G,4.53377,2.41926,3.81676,0.351355,4.5189,0.0776741,1.00586,-1,6.93791
148864,314955963,G,109.764,7.83513,-32.6246,-104.511,33.5523,-1.85416,-1.3351,-1,G,30.9184,-7.99803,29.4661,-4.86946,30.5323,-0.158817,1.83584,1,88.4175
148864,314996691,G,8.09339,-7.88215,0.648878,-1.71535,7.90881,-0.215225,3.05946,1,G,3.65306,0.952149,-3.39821,0.937682,3.52908,0.262671,-1.29761,1,9.04381
148864,315099811,G,41.3656,-7.50861,-1.40571,-40.654,7.63906,-2.37368,-2.95652,1,G,11.7695,1.01592,3.49672,-11.1916,3.64131,-1.84144,1.28804,1,9.42613
148864,315104651,G,5.4809,1.43473,3.7307,-3.74867,3.99707,-0.83674,1.20366,-1,G,4.21053,3.90877,0.750783,-1.3694,3.98022,-0.337602,0.189765,1,4.3695
148864,315183747,G,9.18286,-5.40047,5.59706,-4.88074,7.77767,-0.592289,2.33832,1,T,7.23972,1.35661,-0.221808,-7.10723,1.37463,-2.3453,-0.162067,-1,8.98574
148864,315209587,G,22.2995,-11.1321,-5.00599,-18.6621,12.2058,-1.21072,-2.719,1,T,10.4539,-5.60628,-3.7504,-7.98602,6.74506,-1.00568,-2.552,1,2.41149
148864,314194636,G,10.7837,-2.08468,-2.41467,-10.3005,3.19007,-1.88846,-2.28298,-1,T,3.48629,0.704899,-0.846065,-3.30611,1.10123,-1.81914,-0.876166,1,2.44057
148864,314233820,G,19.4771,9.01489,-2.72462,-17.0486,9.41764,-1.35542,-0.293506,1,G,5.30627,-1.09846,1.96926,4.80216,2.2549,1.50016,2.07961,1,20.025
148864,314231532,G,10.0034,7.10431,-0.601684,-7.01588,7.12975,-0.870036,-0.0844911,-1,G,6.6485,-3.04638,-0.604912,5.8775,3.10585,1.39445,-2.94557,-1,16.0644
148864,314246844,G,17.5798,1.21425,6.35378,-16.346,6.46876,-1.65718,1.38197,-1,G,7.15508,-5.24876,2.75463,4.00581,5.92769,0.632712,2.65829,1,18.9814
148864,314269204,G,5.79343,-5.22052,-0.89986,2.34288,5.29751,0.428981,-2.9709,-1,G,7.5562,-4.51431,-2.79706,-5.37424,5.31061,-0.889821,-2.58689,-1,7.78391
148864,314267052,G,75.5869,12.7544,-6.67367,74.2035,14.3949,2.34236,-0.482069,1,T,7.37563,1.37879,-1.94395,6.97917,2.38328,1.79555,-0.953876,-1,4.26027
148864,314297556,G,13.0093,-5.41952,-3.64805,-11.2495,6.53295,-1.3119,-2.54913,-1,G,12.4513,4.88184,-11.4504,-0.28278,12.4476,-0.0227156,-1.16778,-1,16.941
148864,314350708,G,8.47778,-2.78682,-2.62424,7.56364,3.82793,1.43281,-2.38623,1,G,9.79607,7.96949,3.91326,-4.1383,8.87842,-0.450694,0.456446,1,17.1371
148864,314355140,G,8.18452,-0.799125,-1.61315,-7.98338,1.80024,-2.19507,-2.03074,1,G,6.89657,-4.98099,1.40157,-4.55817,5.17442,-0.794605,2.8673,1,6.05759
148864,314385084,G,16.3645,7.11069,-0.890773,-14.7115,7.16627,-1.46704,-0.124623,1,G,7.95903,-4.43294,3.91357,5.32616,5.91329,0.809394,2.41834,1,22.0735
148864,314415460,G,11.8001,2.4235,6.08157,-9.81695,6.54667,-1.1945,1.19159,1,G,4.7305,3.45447,2.85921,-1.50269,4.48424,-0.329129,0.691396,-1,5.53524
148864,314416116,G,20.726,2.19086,9.02582,18.5281,9.28791,1.44133,1.33267,1,T,4.65593,1.10892,0.434155,4.49981,1.19088,2.03956,0.373167,-1,3.6848
148864,314476580,G,10.2424,-5.04799,-1.81539,8.72456,5.3645,1.26287,-2.79637,-1,G,4.65887,4.55322,-0.624969,-0.755993,4.59591,-0.16376,-0.136407,1,12.343
148864,314481860,G,10.6246,6.56281,-2.88304,-7.84147,7.16815,-0.946259,-0.413921,1,G,14.708,0.941088,5.63621,13.5522,5.71423,1.59848,1.40535,1,23.3504
148864,314490148,G,28.6624,-6.62952,-8.31124,-26.6175,10.6314,-1.64859,-2.24411,1,G,8.76916,3.6011,5.91733,5.37627,6.92695,0.713927,1.0241,1,30.5782
148864,314494444,G,43.1518,15.6305,6.75334,39.6503,17.0271,1.58165,0.407836,1,T,5.95434,-0.753643,-1.14352,5.79373,1.36954,2.14914,-2.15351,-1,9.66755
148864,314553884,G,9.85444,-2.5929,1.84363,9.32613,3.18152,1.79651,2.5235,1,G,6.55434,6.04968,-2.03906,1.48046,6.38407,0.22987,-0.325095,-1,11.8523
148864,314578644,G,15.594,0.71112,-3.05257,-15.2754,3.13431,-2.28735,-1.34192,1,G,38.8206,-3.44299,6.68656,-38.085,7.52092,-2.32489,2.0463,-1,9.6412
148864,314586892,G,6.26541,-2.64726,1.58952,-5.45066,3.08781,-1.33342,2.60085,1,G,9.65698,-7.16652,0.281989,-6.46587,7.17207,-0.810008,3.10226,-1,3.4214
148864,314626468,G,22.9699,-10.2198,12.306,16.4841,15.9963,0.902769,2.26385,-1,T,5.26174,-3.55733,-0.909481,3.76736,3.67175,0.899666,-2.89129,1,8.19858
148864,314670028,G,20.066,4.28267,2.49003,19.4446,4.95394,2.07638,0.526645,1,T,3.29245,0.889003,-0.508788,-3.12728,1.0243,-1.8351,-0.519813,-1,15.7699
148864,314710852,G,24.0936,1.39008,7.04031,22.9998,7.17623,1.88135,1.37586,1,T,8.386,1.61107,1.31557,8.12327,2.07997,2.07153,0.684769,-1,2.72935
148864,314739188,G,34.1478,-9.12746,20.2168,-25.9621,22.1817,-0.996903,1.99488,1,G,4.08751,3.03916,-2.64622,0.676437,4.02976,0.167082,-0.716395,1,21.8353
148864,314777684,G,8.65848,3.71355,-0.979862,7.75935,3.84065,1.45269,-0.257982,1,G,6.89692,-4.63035,-0.819664,5.04425,4.70234,0.931865,-2.96639,-1,8.59998
148864,314764892,G,29.7769,14.2855,4.34965,25.7616,14.933,1.3135,0.295562,-1,G,12.7295,-8.90079,5.34414,7.36516,10.3819,0.660369,2.60087,1,24.2168
148864,314833092,G,9.94731,-2.83455,2.15516,9.28754,3.56081,1.68671,2.49152,-1,G,4.75482,-3.88643,-2.23375,1.58212,4.48263,0.346,-2.61994,-1,7.26809
148864,314876260,G,5.38716,4.15291,-1.24998,3.19393,4.33695,0.682269,-0.292364,-1,G,8.67294,5.48837,2.33205,6.29666,5.96328,0.920358,0.401793,1,3.67284
148864,314907468,G,21.9007,2.41222,5.91974,20.9468,6.39235,1.90254,1.18385,-1,T,10.9506,-0.053493,2.13036,10.7407,2.13103,2.32028,1.5959,1,2.17774
148864,314912564,G,16.0125,1.99638,3.48337,15.5006,4.01489,2.06038,1.05038,-1,G,8.81733,1.4988,-6.62864,5.61684,6.79597,0.753224,-1.34843,1,12.1846
148864,314930492,G,11.8701,3.41085,2.67159,-11.0506,4.33259,-1.66586,0.664452,1,G,8.45994,-0.573997,8.24362,1.80906,8.26358,0.217208,1.64031,1,14.1673
148864,314945396,G,11.981,-0.864592,3.2481,-11.4994,3.36121,-1.94385,1.83095,-1,G,8.24097,4.13955,0.227362,7.12143,4.14579,1.30979,0.0548692,1,19.1561
148864,314952364,G,5.64529,3.92617,3.09751,2.61702,5.00094,0.501959,0.66796,1,G,4.22335,4.00416,-0.0648205,1.33719,4.00468,0.327995,-0.0161869,-1,3.1092
148864,314967108,G,21.2101,-1.02559,4.04708,-20.7949,4.175,-2.30867,1.81899,1,G,24.1129,-6.16423,-2.31516,-23.1962,6.58465,-1.97196,-2.78231,1,8.01675
148864,315062132,G,36.0025,-6.46257,3.66235,-35.2277,7.42817,-2.26064,2.62602,1,G,7.8738,3.74121,-0.95622,-6.86109,3.86147,-1.33912,-0.250234,1,11.787
148864,315077428,G,8.97409,3.83549,2.44147,-7.73637,4.54662,-1.30161,0.566861,-1,G,8.78036,4.42022,1.59528,7.41622,4.69928,1.23735,0.346356,-1,15.1877
148864,315122484,G,9.71782,-4.98197,-4.86897,-6.7748,6.96613,-0.861818,-2.36767,-1,G,18.3617,-0.98877,4.58925,17.7511,4.69456,2.04024,1.78301,-1,25.1446
148864,315160668,G,21.3376,8.08868,4.31294,-19.2679,9.16669,-1.48832,0.489859,-1,G,19.7193,-2.06868,5.49725,-18.824,5.8736,-1.88131,1.93072,1,10.1093
148864,315218236,G,8.07471,4.34712,0.60043,-6.77731,4.38839,-1.21913,0.137253,-1,G,7.77592,-0.577906,7.40851,-2.28773,7.43102,-0.303195,1.64864,1,9.52458
148864,315216916,G,6.98781,-2.07977,3.78572,5.49191,4.31939,1.06093,2.07316,1,G,3.60209,1.84148,-3.02436,-0.652778,3.54087,-0.183326,-1.02387,-1,9.38575
148864,315285836,G,10.062,-2.87833,-1.3322,-9.54847,3.17168,-1.82177,-2.70812,-1,G,16.1341,-1.62636,2.98536,15.7715,3.39962,2.23911,2.06962,-1,24.9897
148864,315286204,G,9.63199,-2.76619,1.98782,9.00893,3.40635,1.69969,2.51848,1,G,4.55937,4.34095,-1.18429,-0.728244,4.4996,-0.161148,-0.266337,1,11.3886
148864,315302100,G,8.32291,-3.21702,1.21683,-7.57824,3.43946,-1.53103,2.77998,-1,G,8.0665,7.35899,-3.16406,-0.944051,8.01037,-0.117582,-0.406063,-1,13.2301
148864,315317964,G,9.43943,3.21686,-1.36199,8.76861,3.4933,1.65098,-0.400506,1,G,5.55541,-3.77187,1.68755,-3.71168,4.13217,-0.807559,2.7209,1,14.1017
148864,314193549,G,10.0567,-4.63893,0.647605,-8.89871,4.68392,-1.39793,3.00289,-1,G,7.13969,4.40235,0.192747,5.6166,4.40657,1.06287,0.0437547,1,16.8577
148864,314210213,G,8.9278,4.05469,-3.43128,-7.17497,5.31171,-1.10904,-0.702313,-1,G,13.3195,2.13851,3.88137,12.5603,4.43151,1.7647,1.06721,1,20.6733
148864,314216469,G,9.09737,-3.0009,0.821286,8.54816,3.11126,1.73542,2.87445,1,G,6.38803,-1.30437,5.63706,-2.70519,5.786,-0.451992,1.79819,-1,12.0587
148864,314235005,G,12.2158,2.8065,1.5079,-11.7925,3.18594,-2.01963,0.493032,-1,G,6.75656,-1.18091,-2.66998,6.09234,2.91947,1.48179,-1.98722,1,17.9851
148864,314218613,G,71.9168,-15.319,9.65837,69.5993,18.1096,2.05597,2.57906,-1,G,17.6568,7.04837,-11.8541,11.0251,13.7913,0.732219,-1.03436,1,38.0778
148864,314261445,G,6.3526,-3.60811,-4.4022,-2.81896,5.69191,-0.476965,-2.25738,1,T,12.7496,-8.28892,-6.30424,-7.35469,10.4139,-0.657768,-2.49137,1,2.28553
148864,314319789,G,14.8893,2.94531,-1.32595,-14.5343,3.23002,-2.2093,-0.423011,1,T,6.39166,-0.446759,-1.65134,-6.15757,1.71071,-1.99268,-1.83501,-1,3.10115
148864,314348661,G,11.4319,1.51475,5.60645,-9.84634,5.80747,-1.29852,1.30692,1,G,9.10912,3.81993,3.46148,-7.5094,5.15497,-1.17052,0.73621,-1,3.16628
148864,314354541,G,10.7527,-4.94509,4.93314,-8.17429,6.98497,-0.9968,2.3574,1,G,4.87117,-1.33498,-3.90624,-2.58384,4.12806,-0.590925,-1.90011,-1,9.37407
148864,314365829,G,32.9772,-1.52164,6.73463,32.2462,6.90439,2.24566,1.79301,-1,G,13.4989,-5.99636,4.95452,11.032,7.77841,1.14857,2.45105,1,9.68874
148864,314425189,G,13.6645,-5.31195,0.754964,12.5666,5.36533,1.58697,3.00041,1,G,6.93551,3.92638,3.45288,-4.55537,5.22865,-0.78733,0.72132,1,18.4541
